InvestorId;InvestmentId;InvestmentType;ISIN;City;FondsInvestor
Investor0;Investment48524;Fonds;;;Fonds3
Investor78;Investment49064;Fonds;;;Fonds16
Investor15;Investment35327;Fonds;;;Fonds6
Investor81;Investment44810;Fonds;;;Fonds10
Investor72;Investment36152;Fonds;;;Fonds6
Investor72;Investment47727;Fonds;;;Fonds2
Investor63;Investment42357;Fonds;;;Fonds9
Investor39;Investment30116;Fonds;;;Fonds14
Investor0;Investment45632;Fonds;;;Fonds0
Investor52;Investment45445;Fonds;;;Fonds13
Investor32;Investment45989;Fonds;;;Fonds1
Investor70;Investment44142;Fonds;;;Fonds4
Investor36;Investment45018;Fonds;;;Fonds15
Investor70;Investment43270;Fonds;;;Fonds9
Investor77;Investment47742;Fonds;;;Fonds18
Investor68;Investment30292;Fonds;;;Fonds10
Investor86;Investment43695;Fonds;;;Fonds0
Investor23;Investment35586;Fonds;;;Fonds5
Investor85;Investment35339;Fonds;;;Fonds12
Investor38;Investment34646;Fonds;;;Fonds14
Investor31;Investment44853;Fonds;;;Fonds13
Investor9;Investment38765;Fonds;;;Fonds3
Investor41;Investment42886;Fonds;;;Fonds14
Investor47;Investment41096;Fonds;;;Fonds17
Investor75;Investment44214;Fonds;;;Fonds6
Investor45;Investment43532;Fonds;;;Fonds6
Investor45;Investment30086;Fonds;;;Fonds8
Investor15;Investment42965;Fonds;;;Fonds5
Investor87;Investment43520;Fonds;;;Fonds1
Investor62;Investment32426;Fonds;;;Fonds17
Investor47;Investment38638;Fonds;;;Fonds14
Investor15;Investment35515;Fonds;;;Fonds0
Investor74;Investment36550;Fonds;;;Fonds11
Investor5;Investment33423;Fonds;;;Fonds14
Investor43;Investment46020;Fonds;;;Fonds6
Investor91;Investment46450;Fonds;;;Fonds3
Investor69;Investment38149;Fonds;;;Fonds15
Investor70;Investment47177;Fonds;;;Fonds13
Investor82;Investment46565;Fonds;;;Fonds13
Investor84;Investment34544;Fonds;;;Fonds18
Investor89;Investment31639;Fonds;;;Fonds2
Investor27;Investment48764;Fonds;;;Fonds1
Investor13;Investment47395;Fonds;;;Fonds15
Investor18;Investment37944;Fonds;;;Fonds10
Investor7;Investment32745;Fonds;;;Fonds14
Investor4;Investment32505;Fonds;;;Fonds14
Investor39;Investment33019;Fonds;;;Fonds16
Investor28;Investment37717;Fonds;;;Fonds18
Investor22;Investment31393;Fonds;;;Fonds16
Investor54;Investment49355;Fonds;;;Fonds10
Investor50;Investment44826;Fonds;;;Fonds12
Investor89;Investment41122;Fonds;;;Fonds3
Investor57;Investment36025;Fonds;;;Fonds18
Investor9;Investment38833;Fonds;;;Fonds8
Investor35;Investment44129;Fonds;;;Fonds13
Investor89;Investment43896;Fonds;;;Fonds15
Investor36;Investment43811;Fonds;;;Fonds7
Investor66;Investment42809;Fonds;;;Fonds15
Investor5;Investment34543;Fonds;;;Fonds17
Investor26;Investment49362;Fonds;;;Fonds5
Investor26;Investment32633;Fonds;;;Fonds4
Investor48;Investment47294;Fonds;;;Fonds0
Investor50;Investment49554;Fonds;;;Fonds18
Investor36;Investment48341;Fonds;;;Fonds10
Investor5;Investment34665;Fonds;;;Fonds16
Investor16;Investment43434;Fonds;;;Fonds6
Investor94;Investment39284;Fonds;;;Fonds3
Investor31;Investment44131;Fonds;;;Fonds6
Investor27;Investment43745;Fonds;;;Fonds4
Investor85;Investment42952;Fonds;;;Fonds10
Investor97;Investment47837;Fonds;;;Fonds13
Investor16;Investment37898;Fonds;;;Fonds18
Investor40;Investment31374;Fonds;;;Fonds18
Investor0;Investment43393;Fonds;;;Fonds8
Investor47;Investment38369;Fonds;;;Fonds2
Investor3;Investment49983;Fonds;;;Fonds3
Investor94;Investment39814;Fonds;;;Fonds8
Investor23;Investment35978;Fonds;;;Fonds9
Investor40;Investment30280;Fonds;;;Fonds14
Investor71;Investment39938;Fonds;;;Fonds11
Investor6;Investment46216;Fonds;;;Fonds9
Investor16;Investment37919;Fonds;;;Fonds1
Investor92;Investment38922;Fonds;;;Fonds9
Investor32;Investment46274;Fonds;;;Fonds6
Investor11;Investment40852;Fonds;;;Fonds6
Investor57;Investment33363;Fonds;;;Fonds6
Investor57;Investment49275;Fonds;;;Fonds18
Investor65;Investment37764;Fonds;;;Fonds7
Investor68;Investment38709;Fonds;;;Fonds16
Investor52;Investment35383;Fonds;;;Fonds18
Investor54;Investment45527;Fonds;;;Fonds7
Investor3;Investment42196;Fonds;;;Fonds0
Investor65;Investment41140;Fonds;;;Fonds6
Investor55;Investment30057;Fonds;;;Fonds10
Investor57;Investment49667;Fonds;;;Fonds8
Investor41;Investment38550;Fonds;;;Fonds11
Investor76;Investment47035;Fonds;;;Fonds2
Investor75;Investment46353;Fonds;;;Fonds4
Investor13;Investment48832;Fonds;;;Fonds12
Investor89;Investment49165;Fonds;;;Fonds6
Investor8;Investment41019;Fonds;;;Fonds15
Investor8;Investment39061;Fonds;;;Fonds7
Investor1;Investment40651;Fonds;;;Fonds4
Investor36;Investment42602;Fonds;;;Fonds5
Investor55;Investment37691;Fonds;;;Fonds2
Investor34;Investment48875;Fonds;;;Fonds0
Investor48;Investment34429;Fonds;;;Fonds16
Investor56;Investment31725;Fonds;;;Fonds6
Investor60;Investment40746;Fonds;;;Fonds10
Investor32;Investment42048;Fonds;;;Fonds5
Investor93;Investment30266;Fonds;;;Fonds6
Investor13;Investment35194;Fonds;;;Fonds5
Investor25;Investment36154;Fonds;;;Fonds18
Investor32;Investment45898;Fonds;;;Fonds2
Investor20;Investment37750;Fonds;;;Fonds4
Investor10;Investment47834;Fonds;;;Fonds11
Investor54;Investment42013;Fonds;;;Fonds14
Investor17;Investment35736;Fonds;;;Fonds17
Investor25;Investment47380;Fonds;;;Fonds6
Investor46;Investment33669;Fonds;;;Fonds18
Investor58;Investment43088;Fonds;;;Fonds11
Investor29;Investment45975;Fonds;;;Fonds4
Investor61;Investment45953;Fonds;;;Fonds2
Investor73;Investment41658;Fonds;;;Fonds3
Investor30;Investment45463;Fonds;;;Fonds4
Investor94;Investment32159;Fonds;;;Fonds17
Investor50;Investment42244;Fonds;;;Fonds11
Investor84;Investment33565;Fonds;;;Fonds5
Investor42;Investment32779;Fonds;;;Fonds10
Investor6;Investment44992;Fonds;;;Fonds4
Investor25;Investment41213;Fonds;;;Fonds1
Investor18;Investment34151;Fonds;;;Fonds16
Investor10;Investment37545;Fonds;;;Fonds4
Investor49;Investment35130;Fonds;;;Fonds12
Investor63;Investment35896;Fonds;;;Fonds15
Investor96;Investment38512;Fonds;;;Fonds4
Investor14;Investment30634;Fonds;;;Fonds4
Investor56;Investment40937;Fonds;;;Fonds18
Investor76;Investment46675;Fonds;;;Fonds1
Investor75;Investment34150;Fonds;;;Fonds14
Investor8;Investment30246;Fonds;;;Fonds16
Investor0;Investment44743;Fonds;;;Fonds5
Investor5;Investment44271;Fonds;;;Fonds2
Investor36;Investment48589;Fonds;;;Fonds14
Investor57;Investment42582;Fonds;;;Fonds3
Investor41;Investment37864;Fonds;;;Fonds6
Investor76;Investment43671;Fonds;;;Fonds0
Investor32;Investment49714;Fonds;;;Fonds5
Investor34;Investment45730;Fonds;;;Fonds15
Investor46;Investment32804;Fonds;;;Fonds16
Investor86;Investment39254;Fonds;;;Fonds0
Investor58;Investment35605;Fonds;;;Fonds14
Investor50;Investment39189;Fonds;;;Fonds11
Investor65;Investment36598;Fonds;;;Fonds8
Investor31;Investment40966;Fonds;;;Fonds12
Investor77;Investment43310;Fonds;;;Fonds6
Investor46;Investment37294;Fonds;;;Fonds1
Investor27;Investment41829;Fonds;;;Fonds11
Investor6;Investment43275;Fonds;;;Fonds16
Investor59;Investment36399;Fonds;;;Fonds5
Investor82;Investment41557;Fonds;;;Fonds12
Investor63;Investment34639;Fonds;;;Fonds6
Investor13;Investment31848;Fonds;;;Fonds4
Investor54;Investment35935;Fonds;;;Fonds10
Investor6;Investment39533;Fonds;;;Fonds1
Investor74;Investment43042;Fonds;;;Fonds2
Investor2;Investment30653;Fonds;;;Fonds10
Investor75;Investment44116;Fonds;;;Fonds6
Investor68;Investment31245;Fonds;;;Fonds10
Investor22;Investment39435;Fonds;;;Fonds18
Investor94;Investment41364;Fonds;;;Fonds13
Investor97;Investment32291;Fonds;;;Fonds10
Investor40;Investment33403;Fonds;;;Fonds10
Investor48;Investment37911;Fonds;;;Fonds16
Investor38;Investment48221;Fonds;;;Fonds6
Investor57;Investment34636;Fonds;;;Fonds10
Investor24;Investment48134;Fonds;;;Fonds11
Investor24;Investment37122;Fonds;;;Fonds10
Investor15;Investment32049;Fonds;;;Fonds16
Investor87;Investment38017;Fonds;;;Fonds13
Investor17;Investment30791;Fonds;;;Fonds5
Investor17;Investment31547;Fonds;;;Fonds18
Investor49;Investment32499;Fonds;;;Fonds12
Investor94;Investment39682;Fonds;;;Fonds10
Investor19;Investment40957;Fonds;;;Fonds11
Investor66;Investment48256;Fonds;;;Fonds4
Investor67;Investment43365;Fonds;;;Fonds12
Investor44;Investment30672;Fonds;;;Fonds10
Investor18;Investment41875;Fonds;;;Fonds14
Investor84;Investment37006;Fonds;;;Fonds16
Investor50;Investment40042;Fonds;;;Fonds0
Investor86;Investment49013;Fonds;;;Fonds8
Investor50;Investment37351;Fonds;;;Fonds10
Investor16;Investment32777;Fonds;;;Fonds1
Investor91;Investment35050;Fonds;;;Fonds7
Investor44;Investment37225;Fonds;;;Fonds3
Investor85;Investment42014;Fonds;;;Fonds5
Investor49;Investment41190;Fonds;;;Fonds6
Investor30;Investment39738;Fonds;;;Fonds6
Investor81;Investment46697;Fonds;;;Fonds10
Investor38;Investment41724;Fonds;;;Fonds12
Investor1;Investment32359;Fonds;;;Fonds10
Investor63;Investment35307;Fonds;;;Fonds4
Investor12;Investment48869;Fonds;;;Fonds18
Investor51;Investment39610;Fonds;;;Fonds17
Investor87;Investment44039;Fonds;;;Fonds17
Investor18;Investment46847;Fonds;;;Fonds5
Investor1;Investment36290;Fonds;;;Fonds7
Investor26;Investment31499;Fonds;;;Fonds1
Investor72;Investment42043;Fonds;;;Fonds5
Investor53;Investment33789;Fonds;;;Fonds4
Investor21;Investment41975;Fonds;;;Fonds9
Investor11;Investment34567;Fonds;;;Fonds12
Investor17;Investment38625;Fonds;;;Fonds0
Investor41;Investment45261;Fonds;;;Fonds10
Investor65;Investment41886;Fonds;;;Fonds5
Investor13;Investment38168;Fonds;;;Fonds16
Investor17;Investment33031;Fonds;;;Fonds10
Investor35;Investment41581;Fonds;;;Fonds3
Investor39;Investment31289;Fonds;;;Fonds14
Investor7;Investment40120;Fonds;;;Fonds10
Investor57;Investment36286;Fonds;;;Fonds15
Investor56;Investment42299;Fonds;;;Fonds14
Investor82;Investment48755;Fonds;;;Fonds16
Investor71;Investment41367;Fonds;;;Fonds6
Investor7;Investment43401;Fonds;;;Fonds15
Investor46;Investment32122;Fonds;;;Fonds8
Investor23;Investment44376;Fonds;;;Fonds3
Investor55;Investment32274;Fonds;;;Fonds10
Investor93;Investment31578;Fonds;;;Fonds1
Investor71;Investment41596;Fonds;;;Fonds11
Investor73;Investment31470;Fonds;;;Fonds7
Investor93;Investment46474;Fonds;;;Fonds0
Investor33;Investment47687;Fonds;;;Fonds10
Investor48;Investment43151;Fonds;;;Fonds2
Investor16;Investment38779;Fonds;;;Fonds15
Investor53;Investment48282;Fonds;;;Fonds17
Investor37;Investment43956;Fonds;;;Fonds16
Investor43;Investment49043;Fonds;;;Fonds3
Investor30;Investment41494;Fonds;;;Fonds10
Investor47;Investment43827;Fonds;;;Fonds12
Investor65;Investment47621;Fonds;;;Fonds0
Investor17;Investment44749;Fonds;;;Fonds9
Investor45;Investment32670;Fonds;;;Fonds14
Investor30;Investment39511;Fonds;;;Fonds10
Investor28;Investment32889;Fonds;;;Fonds17
Investor75;Investment46549;Fonds;;;Fonds2
Investor32;Investment32983;Fonds;;;Fonds12
Investor73;Investment48847;Fonds;;;Fonds8
Investor26;Investment40237;Fonds;;;Fonds6
Investor30;Investment41145;Fonds;;;Fonds2
Investor67;Investment38662;Fonds;;;Fonds18
Investor14;Investment36274;Fonds;;;Fonds18
Investor90;Investment46297;Fonds;;;Fonds1
Investor74;Investment44865;Fonds;;;Fonds0
Investor79;Investment47213;Fonds;;;Fonds15
Investor43;Investment41598;Fonds;;;Fonds9
Investor80;Investment30124;Fonds;;;Fonds10
Investor40;Investment38373;Fonds;;;Fonds2
Investor43;Investment38973;Fonds;;;Fonds11
Investor41;Investment46233;Fonds;;;Fonds6
Investor93;Investment48671;Fonds;;;Fonds11
Investor45;Investment39078;Fonds;;;Fonds14
Investor32;Investment47369;Fonds;;;Fonds14
Investor1;Investment40194;Fonds;;;Fonds0
Investor79;Investment41397;Fonds;;;Fonds10
Investor27;Investment33618;Fonds;;;Fonds8
Investor77;Investment41081;Fonds;;;Fonds13
Investor67;Investment30254;Fonds;;;Fonds5
Investor25;Investment41242;Fonds;;;Fonds8
Investor12;Investment45942;Fonds;;;Fonds3
Investor75;Investment35958;Fonds;;;Fonds18
Investor73;Investment46904;Fonds;;;Fonds8
Investor5;Investment46349;Fonds;;;Fonds9
Investor90;Investment32957;Fonds;;;Fonds18
Investor40;Investment34533;Fonds;;;Fonds3
Investor40;Investment35884;Fonds;;;Fonds10
Investor11;Investment41194;Fonds;;;Fonds9
Investor51;Investment48493;Fonds;;;Fonds12
Investor42;Investment34130;Fonds;;;Fonds7
Investor31;Investment30582;Fonds;;;Fonds5
Investor14;Investment40142;Fonds;;;Fonds12
Investor49;Investment45363;Fonds;;;Fonds4
Investor28;Investment48370;Fonds;;;Fonds17
Investor63;Investment32332;Fonds;;;Fonds4
Investor3;Investment34061;Fonds;;;Fonds1
Investor58;Investment42255;Fonds;;;Fonds10
Investor3;Investment44921;Fonds;;;Fonds6
Investor58;Investment34035;Fonds;;;Fonds17
Investor67;Investment42838;Fonds;;;Fonds18
Investor71;Investment43428;Fonds;;;Fonds2
Investor72;Investment43617;Fonds;;;Fonds3
Investor96;Investment43586;Fonds;;;Fonds0
Investor98;Investment45298;Fonds;;;Fonds18
Investor87;Investment34835;Fonds;;;Fonds8
Investor53;Investment47661;Fonds;;;Fonds16
Investor20;Investment43009;Fonds;;;Fonds16
Investor84;Investment34262;Fonds;;;Fonds11
Investor44;Investment37806;Fonds;;;Fonds4
Investor50;Investment32093;Fonds;;;Fonds18
Investor0;Investment31264;Fonds;;;Fonds7
Investor97;Investment41337;Fonds;;;Fonds3
Investor64;Investment35399;Fonds;;;Fonds1
Investor48;Investment39456;Fonds;;;Fonds0
Investor14;Investment36240;Fonds;;;Fonds5
Investor54;Investment42612;Fonds;;;Fonds15
Investor93;Investment33441;Fonds;;;Fonds5
Investor9;Investment44201;Fonds;;;Fonds0
Investor98;Investment31822;Fonds;;;Fonds6
Investor33;Investment30078;Fonds;;;Fonds15
Investor39;Investment43652;Fonds;;;Fonds12
Investor32;Investment41451;Fonds;;;Fonds16
Investor28;Investment41055;Fonds;;;Fonds15
Investor96;Investment34793;Fonds;;;Fonds0
Investor12;Investment48463;Fonds;;;Fonds15
Investor26;Investment43706;Fonds;;;Fonds1
Investor44;Investment33783;Fonds;;;Fonds5
Investor16;Investment49705;Fonds;;;Fonds9
Investor67;Investment35287;Fonds;;;Fonds9
Investor96;Investment40574;Fonds;;;Fonds3
Investor20;Investment36347;Fonds;;;Fonds16
Investor24;Investment42119;Fonds;;;Fonds6
Investor19;Investment36466;Fonds;;;Fonds11
Investor98;Investment40328;Fonds;;;Fonds17
Investor52;Investment43688;Fonds;;;Fonds13
Investor39;Investment38353;Fonds;;;Fonds3
Investor77;Investment31757;Fonds;;;Fonds6
Investor74;Investment33090;Fonds;;;Fonds5
Investor16;Investment41763;Fonds;;;Fonds18
Investor37;Investment37228;Fonds;;;Fonds5
Investor20;Investment37598;Fonds;;;Fonds9
Investor54;Investment31256;Fonds;;;Fonds6
Investor65;Investment43777;Fonds;;;Fonds12
Investor1;Investment34821;Fonds;;;Fonds17
Investor41;Investment38742;Fonds;;;Fonds16
Investor32;Investment44141;Fonds;;;Fonds9
Investor49;Investment46404;Fonds;;;Fonds11
Investor1;Investment30029;Fonds;;;Fonds13
Investor14;Investment42409;Fonds;;;Fonds2
Investor8;Investment30657;Fonds;;;Fonds1
Investor8;Investment35205;Fonds;;;Fonds17
Investor49;Investment36044;Fonds;;;Fonds2
Investor3;Investment35984;Fonds;;;Fonds7
Investor24;Investment42799;Fonds;;;Fonds15
Investor28;Investment35540;Fonds;;;Fonds17
Investor39;Investment47976;Fonds;;;Fonds14
Investor43;Investment45275;Fonds;;;Fonds11
Investor98;Investment40226;Fonds;;;Fonds5
Investor85;Investment38159;Fonds;;;Fonds11
Investor61;Investment31367;Fonds;;;Fonds17
Investor8;Investment43969;Fonds;;;Fonds15
Investor4;Investment40362;Fonds;;;Fonds10
Investor16;Investment48526;Fonds;;;Fonds7
Investor46;Investment39067;Fonds;;;Fonds11
Investor29;Investment35313;Fonds;;;Fonds8
Investor74;Investment41967;Fonds;;;Fonds8
Investor78;Investment46537;Fonds;;;Fonds7
Investor64;Investment42052;Fonds;;;Fonds1
Investor94;Investment38260;Fonds;;;Fonds1
Investor74;Investment32160;Fonds;;;Fonds14
Investor75;Investment34757;Fonds;;;Fonds1
Investor18;Investment48383;Fonds;;;Fonds12
Investor92;Investment38403;Fonds;;;Fonds9
Investor61;Investment47691;Fonds;;;Fonds14
Investor13;Investment42019;Fonds;;;Fonds4
Investor83;Investment43443;Fonds;;;Fonds13
Investor65;Investment47895;Fonds;;;Fonds11
Investor27;Investment41838;Fonds;;;Fonds6
Investor54;Investment49965;Fonds;;;Fonds11
Investor78;Investment30895;Fonds;;;Fonds12
Investor76;Investment40355;Fonds;;;Fonds6
Investor43;Investment31764;Fonds;;;Fonds0
Investor2;Investment42607;Fonds;;;Fonds3
Investor59;Investment42989;Fonds;;;Fonds4
Investor88;Investment49306;Fonds;;;Fonds2
Investor70;Investment35805;Fonds;;;Fonds0
Investor21;Investment49894;Fonds;;;Fonds6
Investor93;Investment34316;Fonds;;;Fonds12
Investor70;Investment36777;Fonds;;;Fonds17
Investor13;Investment38666;Fonds;;;Fonds4
Investor94;Investment47972;Fonds;;;Fonds15
Investor77;Investment35738;Fonds;;;Fonds9
Investor87;Investment35210;Fonds;;;Fonds15
Investor54;Investment48505;Fonds;;;Fonds7
Investor28;Investment34313;Fonds;;;Fonds6
Investor15;Investment49372;Fonds;;;Fonds8
Investor38;Investment42111;Fonds;;;Fonds11
Investor19;Investment44043;Fonds;;;Fonds4
Investor70;Investment39513;Fonds;;;Fonds5
Investor66;Investment33575;Fonds;;;Fonds1
Investor53;Investment39924;Fonds;;;Fonds1
Investor84;Investment35263;Fonds;;;Fonds14
Investor5;Investment38427;Fonds;;;Fonds9
Investor38;Investment32039;Fonds;;;Fonds5
Investor31;Investment38540;Fonds;;;Fonds17
Investor89;Investment45012;Fonds;;;Fonds11
Investor55;Investment46094;Fonds;;;Fonds5
Investor40;Investment42892;Fonds;;;Fonds1
Investor11;Investment37038;Fonds;;;Fonds4
Investor43;Investment33994;Fonds;;;Fonds17
Investor72;Investment39509;Fonds;;;Fonds1
Investor16;Investment48898;Fonds;;;Fonds11
Investor44;Investment41419;Fonds;;;Fonds3
Investor7;Investment40561;Fonds;;;Fonds11
Investor83;Investment32266;Fonds;;;Fonds15
Investor64;Investment35916;Fonds;;;Fonds17
Investor2;Investment42080;Fonds;;;Fonds6
Investor56;Investment40956;Fonds;;;Fonds18
Investor57;Investment37842;Fonds;;;Fonds3
Investor58;Investment41470;Fonds;;;Fonds10
Investor53;Investment42346;Fonds;;;Fonds17
Investor83;Investment47829;Fonds;;;Fonds15
Investor92;Investment46302;Fonds;;;Fonds12
Investor80;Investment47781;Fonds;;;Fonds8
Investor79;Investment30454;Fonds;;;Fonds15
Investor96;Investment46788;Fonds;;;Fonds10
Investor30;Investment39430;Fonds;;;Fonds16
Investor38;Investment32208;Fonds;;;Fonds3
Investor33;Investment31739;Fonds;;;Fonds12
Investor96;Investment30765;Fonds;;;Fonds17
Investor45;Investment30693;Fonds;;;Fonds10
Investor46;Investment30224;Fonds;;;Fonds4
Investor55;Investment33943;Fonds;;;Fonds18
Investor87;Investment41403;Fonds;;;Fonds7
Investor24;Investment48124;Fonds;;;Fonds18
Investor91;Investment32719;Fonds;;;Fonds1
Investor37;Investment33818;Fonds;;;Fonds14
Investor62;Investment42140;Fonds;;;Fonds0
Investor27;Investment41003;Fonds;;;Fonds7
Investor97;Investment41572;Fonds;;;Fonds13
Investor14;Investment34011;Fonds;;;Fonds6
Investor79;Investment37120;Fonds;;;Fonds7
Investor82;Investment47883;Fonds;;;Fonds13
Investor27;Investment44468;Fonds;;;Fonds7
Investor40;Investment30748;Fonds;;;Fonds1
Investor78;Investment46792;Fonds;;;Fonds17
Investor33;Investment47855;Fonds;;;Fonds0
Investor80;Investment32488;Fonds;;;Fonds9
Investor69;Investment33440;Fonds;;;Fonds7
Investor62;Investment32158;Fonds;;;Fonds16
Investor13;Investment35252;Fonds;;;Fonds9
Investor80;Investment31854;Fonds;;;Fonds18
Investor61;Investment47606;Fonds;;;Fonds8
Investor12;Investment39868;Fonds;;;Fonds12
Investor12;Investment48046;Fonds;;;Fonds8
Investor68;Investment45704;Fonds;;;Fonds13
Investor90;Investment31283;Fonds;;;Fonds11
Investor23;Investment39871;Fonds;;;Fonds14
Investor58;Investment35026;Fonds;;;Fonds5
Investor33;Investment47984;Fonds;;;Fonds12
Investor58;Investment43341;Fonds;;;Fonds3
Investor17;Investment31056;Fonds;;;Fonds8
Investor7;Investment37437;Fonds;;;Fonds11
Investor13;Investment39824;Fonds;;;Fonds14
Investor96;Investment49351;Fonds;;;Fonds4
Investor26;Investment31079;Fonds;;;Fonds3
Investor59;Investment41148;Fonds;;;Fonds14
Investor55;Investment30111;Fonds;;;Fonds8
Investor81;Investment47799;Fonds;;;Fonds18
Investor90;Investment49434;Fonds;;;Fonds17
Investor27;Investment37526;Fonds;;;Fonds8
Investor38;Investment46530;Fonds;;;Fonds0
Investor29;Investment45661;Fonds;;;Fonds5
Investor58;Investment34315;Fonds;;;Fonds6
Investor43;Investment35176;Fonds;;;Fonds13
Investor72;Investment34347;Fonds;;;Fonds17
Investor1;Investment41068;Fonds;;;Fonds13
Investor64;Investment49227;Fonds;;;Fonds15
Investor40;Investment48182;Fonds;;;Fonds13
Investor1;Investment39749;Fonds;;;Fonds11
Investor63;Investment48839;Fonds;;;Fonds1
Investor49;Investment47361;Fonds;;;Fonds12
Investor67;Investment42234;Fonds;;;Fonds2
Investor69;Investment48931;Fonds;;;Fonds1
Investor83;Investment38390;Fonds;;;Fonds15
Investor64;Investment38491;Fonds;;;Fonds8
Investor84;Investment41807;Fonds;;;Fonds9
Investor43;Investment38440;Fonds;;;Fonds5
Investor74;Investment47616;Fonds;;;Fonds0
Investor55;Investment46133;Fonds;;;Fonds0
Investor0;Investment33517;Fonds;;;Fonds9
